payment_id,customer_id,recovered,amount_inr,amount_recovered,intervention_count,intervention_cost,terminal_state,stopped_reason,fraud_flag,customer_opted_out,contact_available,state_history
TXN0000130706,C006844,1,243,243,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000078603,C002621,1,474,474,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000049297,C006739,1,1775,1775,2,11.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000022968,C006088,0,397,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000095773,C009691,0,166,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000086499,C009902,1,664,664,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000163655,C005472,1,706,706,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000053627,C004354,0,1151,0,2,10.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000133579,C004145,0,11305,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000017080,C001451,0,844,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000146467,C009050,0,34,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000069400,C000139,1,1926,1926,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000210391,C007575,0,864,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000006758,C006755,1,614,614,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000043144,C007461,1,438,438,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000058599,C004817,1,1384,1384,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000152039,C007202,0,78,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000014936,C001594,1,89,89,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000155499,C003565,1,3995,3995,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000233007,C005309,0,518,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000192923,C009727,0,136,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000219684,C003247,1,213,213,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000168051,C007654,0,314,0,1,25.00000000,escalated,manual_escalation_completed,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""escalated""]"
TXN0000028317,C005608,0,381,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000185420,C007322,0,4439,0,1,10.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000128696,C006441,1,1975,1975,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000074679,C009665,0,2860,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000240116,C008151,0,682,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000110552,C003067,0,163,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000055585,C006483,1,1156,1156,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000165079,C008787,0,1563,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000048177,C007096,1,8921,8921,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000001921,C005386,0,284,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000222482,C008366,0,74,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000081147,C003384,1,1948,1948,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000158175,C009140,1,14441,14441,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000059725,C004392,1,3362,3362,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000229679,C005498,0,267,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000110029,C003294,0,1825,0,2,11.00000000,stopped,"recent_intervention_limit_requires_escalation,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000092643,C003835,1,170,170,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000055536,C008487,0,1076,0,1,0.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000120300,C009022,1,705,705,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000010364,C007590,1,1133,1133,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000147193,C008080,1,3178,3178,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000199642,C006235,1,1718,1718,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000187400,C000855,1,807,807,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000247555,C006074,1,2011,2011,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000010002,C002287,1,247,247,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000133021,C001818,1,7953,7953,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000112997,C009455,1,981,981,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000246493,C003139,0,333,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000001111,C002209,1,2032,2032,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000162525,C005117,1,394,394,1,10.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000103056,C005484,0,561,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000057890,C005469,1,2511,2511,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000059983,C004456,1,3398,3398,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000055019,C007664,0,264,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000113742,C005931,1,278,278,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000063363,C000207,1,93,93,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000200662,C003750,1,424,424,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000112625,C009124,0,2558,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000138229,C000172,0,1820,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000217147,C003414,0,150,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000235139,C002276,1,521,521,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000163574,C008887,1,249,249,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000148980,C005726,1,2959,2959,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000241511,C001398,0,1466,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000199531,C001696,1,457,457,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000241018,C001616,0,428,0,1,0.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000076520,C003650,1,1889,1889,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000240033,C005558,1,492,492,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000008592,C005569,1,1349,1349,1,25.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000048944,C001259,1,401,401,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000203126,C002696,0,2195,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000218114,C000215,1,403,403,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000171277,C000301,0,117,0,1,10.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000122460,C004363,0,38,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000192365,C008419,1,325,325,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000029974,C008455,0,617,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000176281,C004585,1,918,918,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000043127,C008021,0,6799,0,1,25.00000000,escalated,manual_escalation_completed,1,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""escalated""]"
TXN0000021687,C008349,0,1046,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000242168,C004412,1,1118,1118,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000243170,C002591,0,120,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000015997,C002698,0,588,0,1,25.00000000,escalated,manual_escalation_completed,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""escalated""]"
TXN0000062916,C000095,0,403,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000189136,C003254,1,395,395,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000069326,C004195,1,1208,1208,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000177395,C001082,0,1803,0,2,11.00000000,stopped,"recent_intervention_limit_requires_escalation,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000238542,C002557,1,735,735,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000224453,C009276,1,383,383,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000103151,C005323,1,1864,1864,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000137794,C006209,1,917,917,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000070900,C002229,1,1013,1013,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000109296,C008726,1,258,258,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000057827,C008945,0,658,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000071816,C006575,0,161,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000234750,C005859,0,935,0,2,10.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000167242,C006549,1,3189,3189,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
