payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,raw_best_action,selected_action,selected_probability,decision_margin,fallback_used,decision_reason,selected_action_supported,candidate_actions,predicted_retry_payment_probability,retry_payment_support_count,retry_payment_support_ess,retry_payment_supported,predicted_payment_link_probability,payment_link_support_count,payment_link_support_ess,payment_link_supported,predicted_whatsapp_reminder_probability,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,whatsapp_reminder_supported,predicted_escalate_to_merchant_probability,escalate_to_merchant_support_count,escalate_to_merchant_support_ess,escalate_to_merchant_supported
TXN0000131592,C002038,2024-11-13 18:47:17,payment_link,0.90000000,1,payment_link,0,payment_link,retry_payment,0.58254814,0.00169140,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.39218727, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.63643366, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.58254814, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.63474226, ""supported"": true}}",0.58254814,387,66.60326136,True,0.63643366,625,91.91881191,True,0.63474226,50,36.09870729,True,0.39218727,196,56.61961283,True
TXN0000141483,C009318,2024-11-13 18:48:35,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,retry_payment,0.59449899,0.00180209,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.44729453, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.60212243, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.59449899, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.60392451, ""supported"": true}}",0.59449899,129,19.07760664,True,0.60212243,218,30.47265689,True,0.60392451,34,21.95535821,True,0.44729453,65,18.84615345,True
TXN0000241429,C002638,2024-11-13 18:51:40,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,retry_payment,0.54672271,0.01869178,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.41382346, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.53238684, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.54672271, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.52803093, ""supported"": true}}",0.54672271,126,18.74890631,True,0.53238684,9,9.00000000,False,0.52803093,73,15.08078281,True,0.41382346,237,33.53941007,True
TXN0000016941,C007369,2024-11-13 19:08:03,retry_payment,0.90000000,0,retry_payment,0,payment_link,retry_payment,0.69282043,0.00181049,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.54098302, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.71848625, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.69282043, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.71667576, ""supported"": true}}",0.69282043,387,66.60326136,True,0.71848625,625,91.91881191,True,0.71667576,50,36.09870729,True,0.54098302,196,56.61961283,True
TXN0000000588,C004405,2024-11-13 19:13:47,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,payment_link,0.67663497,0.02796483,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 685, ""effective_sample_size"": 101.1676816, ""probability"": 0.49079171, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 50.36414754, ""probability"": 0.67663497, ""supported"": true}, ""retry_payment"": {""action_count"": 382, ""effective_sample_size"": 61.49646714, ""probability"": 0.60318315, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 122, ""effective_sample_size"": 42.51287438, ""probability"": 0.64867014, ""supported"": true}}",0.60318315,382,61.49646714,True,0.67663497,55,50.36414754,True,0.64867014,122,42.51287438,True,0.49079171,685,101.16768160,True
TXN0000182459,C006123,2024-11-13 20:16:26,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,retry_payment,0.61160684,0.01647198,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.50441301, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.63654077, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.61160684, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.62807882, ""supported"": true}}",0.61160684,172,27.72056966,True,0.63654077,17,16.07278182,False,0.62807882,66,18.92736169,True,0.50441301,211,29.09046962,True
TXN0000019150,C008424,2024-11-13 20:48:50,whatsapp_reminder,0.03333333,1,escalate_to_merchant,0,payment_link,retry_payment,0.60281157,0.00774187,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.48322439, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.66306543, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.60281157, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.65532357, ""supported"": true}}",0.60281157,359,56.24386377,True,0.66306543,85,37.80492775,True,0.65532357,126,41.91580028,True,0.48322439,694,97.85794000,True
TXN0000013166,C007150,2024-11-13 22:12:19,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.61272818,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 7.36805008, ""probability"": 0.45736659, ""supported"": false}, ""payment_link"": {""action_count"": 25, ""effective_sample_size"": 3.45418296, ""probability"": 0.67713267, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.61272818, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 10, ""effective_sample_size"": 3.5296262, ""probability"": 0.6398865, ""supported"": false}}",0.61272818,58,8.97709815,True,0.67713267,25,3.45418296,False,0.63988650,10,3.52962620,False,0.45736659,12,7.36805008,False
TXN0000179444,C001289,2024-11-13 22:49:18,payment_link,0.90000000,1,payment_link,0,whatsapp_reminder,whatsapp_reminder,0.69324863,0.01730716,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.48747861, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.67594147, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.64052927, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.69324863, ""supported"": true}}",0.64052927,129,19.07760664,True,0.67594147,218,30.47265689,True,0.69324863,34,21.95535821,True,0.48747861,65,18.84615345,True
TXN0000046200,C000635,2024-11-13 23:31:52,payment_link,0.90000000,0,payment_link,0,whatsapp_reminder,retry_payment,0.58191037,0.00731462,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.40871224, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.62247914, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.58191037, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.62979376, ""supported"": true}}",0.58191037,387,66.60326136,True,0.62247914,625,91.91881191,True,0.62979376,50,36.09870729,True,0.40871224,196,56.61961283,True
TXN0000182288,C007695,2024-11-14 02:29:19,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,retry_payment,0.59359699,0.01313633,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.4616574, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.6364097, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.59359699, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.62327337, ""supported"": true}}",0.59359699,134,25.67475706,True,0.63640970,55,23.54174517,True,0.62327337,69,17.37637634,True,0.46165740,213,29.38877094,True
TXN0000065839,C004780,2024-11-14 06:35:48,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,escalate_to_merchant,0.50044942,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 11, ""effective_sample_size"": 2.7055214, ""probability"": 0.50044942, ""supported"": false}, ""payment_link"": {""action_count"": 8, ""effective_sample_size"": 4.29589038, ""probability"": 0.69492632, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.2393814, ""probability"": 0.62466365, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 23, ""effective_sample_size"": 3.80324523, ""probability"": 0.69544369, ""supported"": false}}",0.62466365,49,7.23938140,False,0.69492632,8,4.29589038,False,0.69544369,23,3.80324523,False,0.50044942,11,2.70552140,False
TXN0000118054,C007079,2024-11-14 06:38:09,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,payment_link,0.58171344,0.04348367,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 512, ""effective_sample_size"": 71.09486331, ""probability"": 0.31628376, ""supported"": true}, ""payment_link"": {""action_count"": 241, ""effective_sample_size"": 49.77543607, ""probability"": 0.58171344, ""supported"": true}, ""retry_payment"": {""action_count"": 362, ""effective_sample_size"": 56.55389812, ""probability"": 0.53822976, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 96, ""effective_sample_size"": 34.06733257, ""probability"": 0.53598559, ""supported"": true}}",0.53822976,362,56.55389812,True,0.58171344,241,49.77543607,True,0.53598559,96,34.06733257,True,0.31628376,512,71.09486331,True
TXN0000159176,C001642,2024-11-14 09:12:06,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,escalate_to_merchant,0.49744299,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 11, ""effective_sample_size"": 2.7055214, ""probability"": 0.49744299, ""supported"": false}, ""payment_link"": {""action_count"": 8, ""effective_sample_size"": 4.29589038, ""probability"": 0.68699139, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.2393814, ""probability"": 0.64705187, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 23, ""effective_sample_size"": 3.80324523, ""probability"": 0.70058459, ""supported"": false}}",0.64705187,49,7.23938140,False,0.68699139,8,4.29589038,False,0.70058459,23,3.80324523,False,0.49744299,11,2.70552140,False
TXN0000027299,C008308,2024-11-14 10:12:04,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.64503151,0.00669616,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.55766362, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.68907982, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.64503151, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.68238366, ""supported"": true}}",0.64503151,359,56.24386377,True,0.68907982,85,37.80492775,True,0.68238366,126,41.91580028,True,0.55766362,694,97.85794000,True
TXN0000066689,C001839,2024-11-14 10:31:17,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,retry_payment,0.52660769,0.00327075,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.39835572, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.58111042, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.52660769, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.57783967, ""supported"": true}}",0.52660769,359,56.24386377,True,0.58111042,85,37.80492775,True,0.57783967,126,41.91580028,True,0.39835572,694,97.85794000,True
TXN0000020839,C005834,2024-11-14 11:00:25,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,retry_payment,0.57153016,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.4743841, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.60497606, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.57153016, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.62076801, ""supported"": false}}",0.57153016,58,8.97709815,True,0.60497606,3,3.00000000,False,0.62076801,24,3.90270249,False,0.47438410,8,8.00000000,False
TXN0000086800,C003554,2024-11-14 11:24:11,payment_link,0.90000000,0,payment_link,0,payment_link,payment_link,0.59485239,0.03188479,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.37744272, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.59485239, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.54585034, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.5629676, ""supported"": true}}",0.54585034,387,66.60326136,True,0.59485239,625,91.91881191,True,0.56296760,50,36.09870729,True,0.37744272,196,56.61961283,True
TXN0000247533,C008260,2024-11-14 11:49:01,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,whatsapp_reminder,0.58659261,0.03905803,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.39440063, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.57451284, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.54753458, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.58659261, ""supported"": true}}",0.54753458,172,27.72056966,True,0.57451284,17,16.07278182,False,0.58659261,66,18.92736169,True,0.39440063,211,29.09046962,True
